actor/train/kl,_step,rewards/train/score/mean,completions/train/mean_length
0.0,1584,-2.5,0.0
0.0,1585,-2.5,0.0
0.0,1586,-2.5,0.0
0.0,1587,-2.5,0.0
0.0,1588,-2.5,0.0
0.0,1589,-2.5,0.0
0.0,1590,-2.5,0.0
0.0,1591,-2.5,0.0
0.0,1592,-2.5,0.0
0.0,1593,-2.5,0.0
0.0,1594,-2.5,0.0
0.0,1595,-2.5,0.0
0.0,1596,-2.5,0.0
0.0,1597,-2.5,0.0
0.0,1598,-2.5,0.0
0.0,1599,-2.5,0.0
0.0,1600,-2.5,0.0
0.0,1601,-2.5,0.0
0.0,1602,-2.5,0.0
0.0,1603,-2.5,0.0
0.0,1604,-2.5,0.0
0.0,1605,-2.5,0.0
0.0,1606,-2.5,0.0
0.0,1607,-2.5,0.0
0.0,1608,-2.5,0.0
0.0,1609,-2.5,0.0
0.0,1610,-2.5,0.0
0.0,1611,-2.5,0.0
0.0,1612,-2.5,0.0
0.0,1613,-2.5,0.0
0.0,1614,-2.5,0.0
0.0,1615,-2.5,0.0
0.0,1616,-2.5,0.0
0.0,1617,-2.5,0.0
0.0,1618,-2.5,0.0
0.0,1619,-2.5,0.0
0.0,1620,-2.5,0.0
0.0,1621,-2.5,0.0
0.0,1622,-2.5,0.0
0.0,1623,-2.5,0.0
0.0,1624,-2.5,0.0
0.0,1625,-2.5,0.0
0.0,1626,-2.5,0.0
0.0,1627,-2.5,0.0
0.0,1628,-2.5,0.0
0.0,1629,-2.5,0.0
0.0,1630,-2.5,0.0
0.0,1631,-2.5,0.0
0.0,1632,-2.5,0.0
0.0,1633,-2.5,0.0
0.0,1634,-2.5,0.0
0.0,1635,-2.5,0.0
0.0,1636,-2.5,0.0
0.0,1637,-2.5,0.0
0.0,1638,-2.5,0.0
0.0,1639,-2.5,0.0
0.0,1640,-2.5,0.0
0.0,1641,-2.5,0.0
0.0,1642,-2.5,0.0
0.0,1643,-2.5,0.0
0.0,1644,-2.5,0.0
0.0,1645,-2.5,0.0
0.0,1646,-2.5,0.0
0.0,1647,-2.5,0.0
0.0,1648,-2.5,0.0
0.0,1649,-2.5,0.0
0.0,1650,-2.5,0.0
0.0,1651,-2.5,0.0
0.0,1652,-2.5,0.0
0.0,1653,-2.5,0.0
0.0,1654,-2.5,0.0
0.0,1655,-2.5,0.0
0.0,1656,-2.5,0.0
0.0,1657,-2.5,0.0
0.0,1658,-2.5,0.0
0.0,1659,-2.5,0.0
0.0,1660,-2.5,0.0
0.0,1661,-2.5,0.0
0.0,1662,-2.5,0.0
0.0,1663,-2.5,0.0
0.0,1664,-2.5,0.0
0.0,1665,-2.5,0.0
0.0,1666,-2.5,0.0
0.0,1667,-2.5,0.0
0.0,1668,-2.5,0.0
0.0,1669,-2.5,0.0
0.0,1670,-2.5,0.0
0.0,1671,-2.5,0.0
0.0,1672,-2.5,0.0
0.0,1673,-2.5,0.0
0.0,1674,-2.5,0.0
0.0,1675,-2.5,0.0
0.0,1676,-2.5,0.0
0.0,1677,-2.5,0.0
0.0,1678,-2.5,0.0
0.0,1679,-2.5,0.0
0.0,1680,-2.5,0.0
0.0,1681,-2.5,0.0
0.0,1682,-2.5,0.0
0.0,1683,-2.5,0.0
0.0,1684,-2.5,0.0
0.0,1685,-2.5,0.0
0.0,1686,-2.5,0.0
0.0,1687,-2.5,0.0
0.0,1688,-2.5,0.0
0.0,1689,-2.5,0.0
0.0,1690,-2.5,0.0
0.0,1691,-2.5,0.0
0.0,1692,-2.5,0.0
0.0,1693,-2.5,0.0
0.0,1694,-2.5,0.0
0.0,1695,-2.5,0.0
0.0,1696,-2.5,0.0
0.0,1697,-2.5,0.0
0.0,1698,-2.5,0.0
0.0,1699,-2.5,0.0
0.0,1700,-2.5,0.0
0.0,1701,-2.5,0.0
0.0,1702,-2.5,0.0
0.0,1703,-2.5,0.0
0.0,1704,-2.5,0.0
0.0,1705,-2.5,0.0
0.0,1706,-2.5,0.0
0.0,1707,-2.5,0.0
0.0,1708,-2.5,0.0
0.0,1709,-2.5,0.0
0.0,1710,-2.5,0.0
0.0,1711,-2.5,0.0
0.0,1712,-2.5,0.0
0.0,1713,-2.5,0.0
0.0,1714,-2.5,0.0
0.0,1715,-2.5,0.0
0.0,1716,-2.5,0.0
0.0,1717,-2.5,0.0
0.0,1718,-2.5,0.0
0.0,1719,-2.5,0.0
0.0,1720,-2.5,0.0
0.0,1721,-2.5,0.0
0.0,1722,-2.5,0.0
0.0,1723,-2.5,0.0
0.0,1724,-2.5,0.0
0.0,1725,-2.5,0.0
0.0,1726,-2.5,0.0
0.0,1727,-2.5,0.0
0.0,1728,-2.5,0.0
0.0,1729,-2.5,0.0
0.0,1730,-2.5,0.0
0.0,1731,-2.5,0.0
0.0,1732,-2.5,0.0
0.0,1733,-2.5,0.0
0.0,1734,-2.5,0.0
0.0,1735,-2.5,0.0
0.0,1736,-2.5,0.0
0.0,1737,-2.5,0.0
0.0,1738,-2.5,0.0
0.0,1739,-2.5,0.0
0.0,1740,-2.5,0.0
0.0,1741,-2.5,0.0
0.0,1742,-2.5,0.0
0.0,1743,-2.5,0.0
0.0,1744,-2.5,0.0
0.0,1745,-2.5,0.0
0.0,1746,-2.5,0.0
0.0,1747,-2.5,0.0
0.0,1748,-2.5,0.0
0.0,1749,-2.5,0.0
0.0,1750,-2.5,0.0
0.0,1751,-2.5,0.0
0.0,1752,-2.5,0.0
0.0,1753,-2.5,0.0
0.0,1754,-2.5,0.0
0.0,1755,-2.5,0.0
0.0,1756,-2.5,0.0
0.0,1757,-2.5,0.0
0.0,1758,-2.5,0.0
0.0,1759,-2.5,0.0
0.0,1760,-2.5,0.0
0.0,1761,-2.5,0.0
0.0,1762,-2.5,0.0
0.0,1763,-2.5,0.0
0.0,1764,-2.5,0.0
0.0,1765,-2.5,0.0
0.0,1766,-2.5,0.0
0.0,1767,-2.5,0.0
0.0,1768,-2.5,0.0
0.0,1769,-2.5,0.0
0.0,1770,-2.5,0.0
0.0,1771,-2.5,0.0
0.0,1772,-2.5,0.0
0.0,1773,-2.5,0.0
0.0,1774,-2.5,0.0
0.0,1775,-2.5,0.0
0.0,1776,-2.5,0.0
0.0,1777,-2.5,0.0
0.0,1778,-2.5,0.0
0.0,1779,-2.5,0.0
0.0,1780,-2.5,0.0
0.0,1781,-2.5,0.0
0.0,1782,-2.5,0.0
0.0,1783,-2.5,0.0
0.0,1784,-2.5,0.0
0.0,1785,-2.5,0.0
0.0,1786,-2.5,0.0
0.0,1787,-2.5,0.0
0.0,1788,-2.5,0.0
0.0,1789,-2.5,0.0
0.0,1790,-2.5,0.0
0.0,1791,-2.5,0.0
0.0,1792,-2.5,0.0
0.0,1793,-2.5,0.0
0.0,1794,-2.5,0.0
0.0,1795,-2.5,0.0
0.0,1796,-2.5,0.0
0.0,1797,-2.5,0.0
0.0,1798,-2.5,0.0
0.0,1799,-2.5,0.0
0.0,1800,-2.5,0.0
0.0,1801,-2.5,0.0
0.0,1802,-2.5,0.0
0.0,1803,-2.5,0.0
0.0,1804,-2.5,0.0
0.0,1805,-2.5,0.0
0.0,1806,-2.5,0.0
0.0,1807,-2.5,0.0
0.0,1808,-2.5,0.0
0.0,1809,-2.5,0.0
0.0,1810,-2.5,0.0
0.0,1811,-2.5,0.0
0.0,1812,-2.5,0.0
0.0,1813,-2.5,0.0
0.0,1814,-2.5,0.0
0.0,1815,-2.5,0.0
0.0,1816,-2.5,0.0
0.0,1817,-2.5,0.0
0.0,1818,-2.5,0.0
0.0,1819,-2.5,0.0
0.0,1820,-2.5,0.0
0.0,1821,-2.5,0.0
0.0,1822,-2.5,0.0
0.0,1823,-2.5,0.0
0.0,1824,0.5,51.0
2.3265342712402344,1825,-2.5,0.0
0.0,1826,-2.5,0.0
0.0,1827,-2.5,0.0
0.0,1828,-2.5,0.0
0.0,1829,-2.5,0.0
0.0,1830,-2.5,0.0
0.0,1831,-2.5,0.0
0.0,1832,-2.5,0.0
0.0,1833,-2.5,0.0
0.0,1834,-2.5,0.0
0.0,1835,-2.5,0.0
0.0,1836,-2.5,0.0
0.0,1837,-2.5,0.0
0.0,1838,-2.5,0.0
0.0,1839,-2.5,0.0
0.0,1840,-2.5,0.0
0.0,1841,-2.5,0.0
0.0,1842,-2.5,0.0
0.0,1843,-2.5,0.0
0.0,1844,-2.5,0.0
0.0,1845,-2.5,0.0
0.0,1846,-2.5,0.0
0.0,1847,-2.5,0.0
0.0,1848,-2.5,0.0
0.0,1849,-2.5,0.0
0.0,1850,-2.5,0.0
0.0,1851,-2.5,0.0
0.0,1852,-2.5,0.0
0.0,1853,-2.5,0.0
0.0,1854,-2.5,0.0
0.0,1855,-2.5,0.0
0.0,1856,-2.5,0.0
0.0,1857,-2.5,0.0
0.0,1858,-2.5,0.0
0.0,1859,-2.5,0.0
0.0,1860,-2.5,0.0
0.0,1861,-2.5,0.0
0.0,1862,-2.5,0.0
0.0,1863,-2.5,0.0
0.0,1864,-2.5,0.0
0.0,1865,-2.5,0.0
0.0,1866,-2.5,0.0
0.0,1867,-2.5,0.0
0.0,1868,-2.5,0.0
0.0,1869,-2.5,0.0
0.0,1870,-2.5,0.0
0.0,1871,-2.5,0.0
0.0,1872,-2.5,0.0
0.0,1873,-2.5,0.0
0.0,1874,-2.5,0.0
0.0,1875,-2.5,0.0
0.0,1876,-2.5,0.0
0.0,1877,-2.5,0.0
0.0,1878,-2.5,0.0
0.0,1879,-2.5,0.0
0.0,1880,-2.5,0.0
0.0,1881,-2.5,0.0
0.0,1882,-2.5,0.0
0.0,1883,-2.5,0.0
0.0,1884,-2.5,0.0
0.0,1885,-2.5,0.0
0.0,1886,-2.5,0.0
0.0,1887,-2.5,0.0
0.0,1888,-2.5,0.0
0.0,1889,-2.5,0.0
0.0,1890,-2.5,0.0
0.0,1891,-2.5,0.0
0.0,1892,-2.5,0.0
0.0,1893,-2.5,0.0
0.0,1894,-2.5,0.0
0.0,1895,-2.5,0.0
0.0,1896,-2.5,0.0
0.0,1897,-2.5,0.0
0.0,1898,-2.5,0.0
0.0,1899,-2.5,0.0
0.0,1900,-2.5,0.0
0.0,1901,-2.5,0.0
0.0,1902,-2.5,0.0
0.0,1903,-2.5,0.0
0.0,1904,-2.5,0.0
0.0,1905,-2.5,0.0
0.0,1906,-2.5,0.0
0.0,1907,-2.5,0.0
0.0,1908,-2.5,0.0
0.0,1909,-2.5,0.0
0.0,1910,-2.5,0.0
0.0,1911,-2.5,0.0
0.0,1912,-2.5,0.0
0.0,1913,-2.5,0.0
0.0,1914,-2.5,0.0
0.0,1915,-2.5,0.0
0.0,1916,-2.5,0.0
0.0,1917,-2.5,0.0
0.0,1918,-2.5,0.0
0.0,1919,-2.5,0.0
0.0,1920,-2.5,0.0
0.0,1921,-2.5,0.0
0.0,1922,-2.5,0.0
0.0,1923,-2.5,0.0
0.0,1924,-2.5,0.0
0.0,1925,-2.5,0.0
0.0,1926,-2.5,0.0
0.0,1927,-2.5,0.0
0.0,1928,-2.5,0.0
0.0,1929,-2.5,0.0
0.0,1930,-2.5,0.0
0.0,1931,-2.5,0.0
0.0,1932,-2.5,0.0
0.0,1933,-2.5,0.0
0.0,1934,-2.5,0.0
0.0,1935,-2.5,0.0
0.0,1936,-2.5,0.0
0.0,1937,-2.5,0.0
0.0,1938,-2.5,0.0
0.0,1939,-2.5,0.0
0.0,1940,-2.5,0.0
0.0,1941,-2.5,0.0
0.0,1942,-2.5,0.0
0.0,1943,-2.5,0.0
0.0,1944,-2.5,0.0
0.0,1945,-2.5,0.0
0.0,1946,-2.5,0.0
0.0,1947,-2.5,0.0
0.0,1948,-2.5,0.0
0.0,1949,-2.5,0.0
0.0,1950,-2.5,0.0
0.0,1951,-2.5,0.0
0.0,1952,-2.5,0.0
0.0,1953,-2.5,0.0
0.0,1954,-2.5,0.0
0.0,1955,-2.5,0.0
0.0,1956,-2.5,0.0
0.0,1957,-2.5,0.0
0.0,1958,-2.5,0.0
0.0,1959,-2.5,0.0
0.0,1960,-2.5,0.0
0.0,1961,-2.5,0.0
0.0,1962,-2.5,0.0
0.0,1963,-2.5,0.0
0.0,1964,-2.5,0.0
0.0,1965,-2.5,0.0
0.0,1966,-2.5,0.0
0.0,1967,-2.5,0.0
0.0,1968,-2.5,0.0
0.0,1969,-2.5,0.0
0.0,1970,-2.5,0.0
0.0,1971,-2.5,0.0
0.0,1972,-2.5,0.0
0.0,1973,-2.5,0.0
0.0,1974,-2.5,0.0
0.0,1975,-2.5,0.0
0.0,1976,-2.5,0.0
0.0,1977,-2.5,0.0
0.0,1978,-2.5,0.0
0.0,1979,-2.5,0.0
0.0,1980,-2.5,0.0
0.0,1981,-2.5,0.0
0.0,1982,-2.5,0.0
0.0,1983,-2.5,0.0
0.0,1984,-2.5,0.0
0.0,1985,-2.5,0.0
0.0,1986,-2.5,0.0
0.0,1987,-2.5,0.0
0.0,1988,-2.5,0.0
0.0,1989,-2.5,0.0
0.0,1990,-2.5,0.0
0.0,1991,-2.5,0.0
0.0,1992,-2.5,0.0
0.0,1993,-2.5,0.0
0.0,1994,-2.5,0.0
0.0,1995,-2.5,0.0
0.0,1996,-2.5,0.0
0.0,1997,-2.5,0.0
0.0,1998,-2.5,0.0
0.0,1999,-2.5,0.0
0.0,2000,-2.5,0.0
0.0,2001,-2.5,0.0
0.0,2002,-2.5,0.0
0.0,2003,-2.5,0.0
0.0,2004,-2.5,0.0
0.0,2005,-2.5,0.0
0.0,2006,-2.5,0.0
0.0,2007,-2.5,0.0
0.0,2008,-2.5,0.0
0.0,2009,-2.5,0.0
0.0,2010,-2.5,0.0
0.0,2011,-2.5,0.0
0.0,2012,-2.5,0.0
0.0,2013,-2.5,0.0
0.0,2014,-2.5,0.0
0.0,2015,-2.5,0.0
0.0,2016,-2.5,0.0
0.0,2017,-2.5,0.0
0.0,2018,-2.5,0.0
0.0,2019,-2.5,0.0
0.0,2020,-2.5,0.0
0.0,2021,-2.5,0.0
0.0,2022,-2.5,0.0
0.0,2023,-2.5,0.0
0.0,2024,-2.5,0.0
0.0,2025,-2.5,0.0
0.0,2026,-2.5,0.0
0.0,2027,-2.5,0.0
0.0,2028,-2.5,0.0
0.0,2029,-2.5,0.0
0.0,2030,-2.5,0.0
0.0,2031,-2.5,0.0
0.0,2032,-2.5,0.0
0.0,2033,-2.5,0.0
0.0,2034,-2.5,0.0
0.0,2035,-2.5,0.0
0.0,2036,-2.5,0.0
0.0,2037,-2.5,0.0
0.0,2038,-2.5,0.0
0.0,2039,-2.5,0.0
0.0,2040,-2.5,0.0
0.0,2041,-2.5,0.0
0.0,2042,-2.5,0.0
0.0,2043,-2.5,0.0
0.0,2044,-2.5,0.0
0.0,2045,-2.5,0.0
0.0,2046,-2.5,0.0
0.0,2047,-2.5,0.0
0.0,2048,-2.5,0.0
0.0,2049,-2.5,0.0
0.0,2050,-2.5,0.0
0.0,2051,-2.5,0.0
0.0,2052,-2.5,0.0
0.0,2053,-2.5,0.0
0.0,2054,-2.5,0.0
0.0,2055,-2.5,0.0
0.0,2056,-2.5,0.0
0.0,2057,-2.5,0.0
0.0,2058,-2.5,0.0
0.0,2059,-2.5,0.0
0.0,2060,-2.5,0.0
0.0,2061,-2.5,0.0
0.0,2062,-2.5,0.0
0.0,2063,-2.5,0.0
0.0,2064,-2.5,0.0
0.0,2065,-2.5,0.0
0.0,2066,-2.5,0.0
0.0,2067,-2.5,0.0
0.0,2068,-2.5,0.0
0.0,2069,-2.5,0.0
0.0,2070,-2.5,0.0
0.0,2071,-2.5,0.0
0.0,2072,-2.5,0.0
0.0,2073,-2.5,0.0
0.0,2074,-2.5,0.0
0.0,2075,-2.5,0.0
0.0,2076,-2.5,0.0
0.0,2077,-2.5,0.0
0.0,2078,-2.5,0.0
0.0,2079,-2.5,0.0
0.0,2080,-2.5,0.0
0.0,2081,-2.5,0.0
0.0,2082,-2.5,0.0
0.0,2083,-2.5,0.0
0.0,2084,-2.5,0.0
0.0,2085,-2.5,0.0
0.0,2086,-2.5,0.0
0.0,2087,-2.5,0.0
0.0,2088,-2.5,0.0
0.0,2089,-2.5,0.0
0.0,2090,-2.5,0.0
0.0,2091,-2.5,0.0
0.0,2092,-2.5,0.0
0.0,2093,-2.5,0.0
0.0,2094,-2.5,0.0
0.0,2095,-2.5,0.0
0.0,2096,-2.5,0.0
0.0,2097,-2.5,0.0
0.0,2098,-2.5,0.0
0.0,2099,-2.5,0.0
0.0,2100,-2.5,0.0
0.0,2101,-2.5,0.0
0.0,2102,-2.5,0.0
0.0,2103,-2.5,0.0
0.0,2104,-2.5,0.0
0.0,2105,-2.5,0.0
0.0,2106,-2.5,0.0
0.0,2107,-2.5,0.0
0.0,2108,-2.5,0.0
0.0,2109,-2.5,0.0
0.0,2110,-2.5,0.0
0.0,2111,-2.5,0.0
0.0,2112,-2.5,0.0
0.0,2113,-2.5,0.0
0.0,2114,-2.5,0.0
0.0,2115,-2.5,0.0
0.0,2116,-2.5,0.0
0.0,2117,-2.5,0.0
0.0,2118,-2.5,0.0
0.0,2119,-2.5,0.0
0.0,2120,-2.5,0.0
0.0,2121,-2.5,0.0
0.0,2122,-2.5,0.0
0.0,2123,-2.5,0.0
0.0,2124,-2.5,0.0
0.0,2125,-2.5,0.0
0.0,2126,-2.5,0.0
0.0,2127,-2.5,0.0
0.0,2128,-2.5,0.0
0.0,2129,-2.5,0.0
0.0,2130,-2.5,0.0
0.0,2131,-2.5,0.0
0.0,2132,-2.5,0.0
0.0,2133,-2.5,0.0
0.0,2134,-2.5,0.0
0.0,2135,-2.5,0.0
0.0,2136,-2.5,0.0
0.0,2137,-2.5,0.0
0.0,2138,-2.5,0.0
0.0,2139,-2.5,0.0
0.0,2140,-2.5,0.0
0.0,2141,-2.5,0.0
0.0,2142,-2.5,0.0
0.0,2143,-2.5,0.0
0.0,2144,-2.5,0.0
0.0,2145,-2.5,0.0
0.0,2146,-2.5,0.0
0.0,2147,-2.5,0.0
0.0,2148,-2.5,0.0
0.0,2149,-2.5,0.0
0.0,2150,-2.5,0.0
0.0,2151,-2.5,0.0
0.0,2152,-2.5,0.0
0.0,2153,-2.5,0.0
0.0,2154,-2.5,0.0
0.0,2155,-2.5,0.0
0.0,2156,-2.5,0.0
0.0,2157,-2.5,0.0
0.0,2158,-2.5,0.0
0.0,2159,-2.5,0.0
0.0,2160,-2.5,0.0
0.0,2161,-2.5,0.0
0.0,2162,-2.5,0.0
0.0,2163,-2.5,0.0
0.0,2164,-2.5,0.0
0.0,2165,-2.5,0.0
0.0,2166,-2.5,0.0
0.0,2167,-2.5,0.0
0.0,2168,-2.5,0.0
0.0,2169,-2.5,0.0
0.0,2170,-2.5,0.0
0.0,2171,-2.5,0.0
0.0,2172,-2.5,0.0
0.0,2173,-2.5,0.0
0.0,2174,-2.5,0.0
0.0,2175,-2.5,0.0
0.0,2176,-2.5,0.0
0.0,2177,-2.5,0.0
0.0,2178,-2.5,0.0
0.0,2179,-2.5,0.0
0.0,2180,-2.5,0.0
0.0,2181,-2.5,0.0
0.0,2182,-2.5,0.0
0.0,2183,-2.5,0.0
0.0,2184,-2.5,0.0
0.0,2185,-2.5,0.0
0.0,2186,-2.5,0.0
0.0,2187,0.0,167.5
0.7051485180854797,2188,-2.5,0.0
0.0,2189,-2.5,0.0
0.0,2190,-2.5,0.0
0.0,2191,-2.5,0.0
0.0,2192,-2.5,0.0
0.0,2193,-2.5,0.0
0.0,2194,-2.5,0.0
0.0,2195,-2.5,0.0
0.0,2196,-2.5,0.0
0.0,2197,-2.5,0.0
0.0,2198,-2.5,0.0
0.0,2199,-2.5,0.0
0.0,2200,-2.5,0.0
0.0,2201,-2.5,0.0
0.0,2202,-2.5,0.0
0.0,2203,-2.5,0.0
0.0,2204,-2.5,0.0
0.0,2205,-2.5,0.0
0.0,2206,-2.5,0.0
0.0,2207,-2.5,0.0
0.0,2208,-2.5,0.0
0.0,2209,-2.5,0.0
0.0,2210,-2.5,0.0
0.0,2211,-2.5,0.0
0.0,2212,-2.5,0.0
0.0,2213,-2.5,0.0
0.0,2214,-2.5,0.0
0.0,2215,-2.5,0.0
0.0,2216,-2.5,0.0
0.0,2217,-2.5,0.0
0.0,2218,-2.5,0.0
0.0,2219,-2.5,0.0
0.0,2220,-2.5,0.0
0.0,2221,-2.5,0.0
0.0,2222,-2.5,0.0
0.0,2223,-2.5,0.0
0.0,2224,-2.5,0.0
0.0,2225,-2.5,0.0
0.0,2226,-2.5,0.0
0.0,2227,-2.5,0.0
0.0,2228,-2.5,0.0
0.0,2229,-2.5,0.0
0.0,2230,-2.5,0.0
0.0,2231,-2.5,0.0
0.0,2232,-2.5,0.0
0.0,2233,-2.5,0.0
0.0,2234,-2.5,0.0
0.0,2235,-2.5,0.0
0.0,2236,-2.5,0.0
0.0,2237,-2.5,0.0
0.0,2238,-2.5,0.0
0.0,2239,-2.5,0.0
0.0,2240,-2.5,0.0
0.0,2241,-2.5,0.0
0.0,2242,-2.5,0.0
0.0,2243,-2.5,0.0
0.0,2244,-2.5,0.0
0.0,2245,-2.5,0.0
0.0,2246,-2.5,0.0
0.0,2247,-2.5,0.0
0.0,2248,-2.5,0.0
0.0,2249,-2.5,0.0
0.0,2250,-2.5,0.0
0.0,2251,-2.5,0.0
0.0,2252,-2.5,0.0
0.0,2253,-2.5,0.0
0.0,2254,-2.5,0.0
0.0,2255,-2.5,0.0
0.0,2256,-2.5,0.0
0.0,2257,-2.5,0.0
0.0,2258,-2.5,0.0
0.0,2259,-2.5,0.0
0.0,2260,-2.5,0.0
0.0,2261,-2.5,0.0
0.0,2262,-2.5,0.0
0.0,2263,-2.5,0.0
0.0,2264,-2.5,0.0
0.0,2265,-2.5,0.0
0.0,2266,-2.5,0.0
0.0,2267,-2.5,0.0
0.0,2268,-2.5,0.0
0.0,2269,-2.5,0.0
0.0,2270,-2.5,0.0
0.0,2271,-2.5,0.0
0.0,2272,-2.5,0.0
0.0,2273,-2.5,0.0
0.0,2274,-2.5,0.0
0.0,2275,-2.5,0.0
0.0,2276,-2.5,0.0
0.0,2277,-2.5,0.0
0.0,2278,-2.5,0.0
0.0,2279,-2.5,0.0
0.0,2280,-2.5,0.0
0.0,2281,-2.5,0.0
0.0,2282,-2.5,0.0
0.0,2283,-2.5,0.0
0.0,2284,-2.5,0.0
0.0,2285,-2.5,0.0
0.0,2286,-2.5,0.0
0.0,2287,-2.5,0.0
0.0,2288,-2.5,0.0
0.0,2289,-2.5,0.0
0.0,2290,-2.5,0.0
0.0,2291,-2.5,0.0
0.0,2292,-2.5,0.0
0.0,2293,-2.5,0.0
0.0,2294,-2.5,0.0
0.0,2295,-2.5,0.0
0.0,2296,-2.5,0.0
0.0,2297,-2.5,0.0
0.0,2298,-2.5,0.0
0.0,2299,-2.5,0.0
0.0,2300,-2.5,0.0
0.0,2301,-2.5,0.0
0.0,2302,-2.5,0.0
0.0,2303,-2.5,0.0
0.0,2304,-2.5,0.0
0.0,2305,-2.5,0.0
0.0,2306,-2.5,0.0
0.0,2307,-2.5,0.0
0.0,2308,-2.5,0.0
0.0,2309,-2.5,0.0
0.0,2310,-2.5,0.0
0.0,2311,-2.5,0.0
0.0,2312,-2.5,0.0
0.0,2313,-2.5,0.0
0.0,2314,-2.5,0.0
0.0,2315,-2.5,0.0
0.0,2316,-2.5,0.0
0.0,2317,-2.5,0.0
0.0,2318,-2.5,0.0
0.0,2319,-2.5,0.0
0.0,2320,-2.5,0.0
0.0,2321,-2.5,0.0
0.0,2322,-2.5,0.0
0.0,2323,-2.5,0.0
0.0,2324,-2.5,0.0
0.0,2325,-2.5,0.0
0.0,2326,-2.5,0.0
0.0,2327,-2.5,0.0
0.0,2328,-2.5,0.0
0.0,2329,-2.5,0.0
0.0,2330,-2.5,0.0
0.0,2331,-2.5,0.0
0.0,2332,-2.5,0.0
0.0,2333,-2.5,0.0
0.0,2334,-2.5,0.0
0.0,2335,-2.5,0.0
0.0,2336,-2.5,0.0
0.0,2337,-2.5,0.0
0.0,2338,-2.5,0.0
0.0,2339,-2.5,0.0
0.0,2340,-2.5,0.0
0.0,2341,-2.5,0.0
0.0,2342,-2.5,0.0
0.0,2343,-2.5,0.0
0.0,2344,-2.5,0.0
0.0,2345,-2.5,0.0
0.0,2346,-2.5,0.0
0.0,2347,-2.5,0.0
0.0,2348,-2.5,0.0
0.0,2349,-2.5,0.0
0.0,2350,-2.5,0.0
0.0,2351,-2.5,0.0
0.0,2352,-2.5,0.0
0.0,2353,-2.5,0.0
0.0,2354,-2.5,0.0
0.0,2355,-2.5,0.0
0.0,2356,-2.5,0.0
0.0,2357,-2.5,0.0
0.0,2358,-2.5,0.0
0.0,2359,-2.5,0.0
0.0,2360,-2.5,0.0
0.0,2361,-2.5,0.0
0.0,2362,-2.5,0.0
0.0,2363,-2.5,0.0
0.0,2364,-2.5,0.0
0.0,2365,-2.5,0.0
0.0,2366,-2.5,0.0
0.0,2367,-2.5,0.0
0.0,2368,-2.5,0.0
0.0,2369,-2.5,0.0
0.0,2370,-2.5,0.0
0.0,2371,-2.5,0.0
0.0,2372,-2.5,0.0
0.0,2373,-2.5,0.0
0.0,2374,-2.5,0.0
0.0,2375,-2.5,0.0
0.0,2376,-2.5,0.0
0.0,2377,-2.5,0.0
0.0,2378,-2.5,0.0
0.0,2379,-2.5,0.0
0.0,2380,-2.5,0.0
0.0,2381,-2.5,0.0
0.0,2382,-2.5,0.0
0.0,2383,-2.5,0.0
0.0,2384,-2.5,0.0
0.0,2385,-2.5,0.0
0.0,2386,-2.5,0.0
0.0,2387,-2.5,0.0
0.0,2388,-2.5,0.0
0.0,2389,-2.5,0.0
0.0,2390,-2.5,0.0
0.0,2391,-2.5,0.0
0.0,2392,-2.5,0.0
0.0,2393,-2.5,0.0
0.0,2394,-2.5,0.0
0.0,2395,-2.5,0.0
0.0,2396,-2.5,0.0
0.0,2397,-2.5,0.0
0.0,2398,-2.5,0.0
0.0,2399,-2.5,0.0
0.0,2400,-2.5,0.0
0.0,2401,-2.5,0.0
0.0,2402,-2.5,0.0
0.0,2403,-2.5,0.0
0.0,2404,-2.5,0.0
0.0,2405,-2.5,0.0
0.0,2406,-2.5,0.0
0.0,2407,-2.5,0.0
0.0,2408,-2.5,0.0
0.0,2409,-2.5,0.0
0.0,2410,-2.5,0.0
0.0,2411,-2.5,0.0
0.0,2412,-2.5,0.0
0.0,2413,-2.5,0.0
0.0,2414,-2.5,0.0
0.0,2415,-2.5,0.0
0.0,2416,-2.5,0.0
0.0,2417,-2.5,0.0
0.0,2418,-2.5,0.0
0.0,2419,-2.5,0.0
0.0,2420,-2.5,0.0
0.0,2421,-2.5,0.0
0.0,2422,-2.5,0.0
0.0,2423,-2.5,0.0
0.0,2424,-2.5,0.0
0.0,2425,-2.5,0.0
0.0,2426,-2.5,0.0
0.0,2427,-2.5,0.0
0.0,2428,-2.5,0.0
0.0,2429,-2.5,0.0
0.0,2430,-2.5,0.0
0.0,2431,-2.5,0.0
0.0,2432,-2.5,0.0
0.0,2433,-2.5,0.0
0.0,2434,-2.5,0.0
0.0,2435,-2.5,0.0
0.0,2436,-2.5,0.0
0.0,2437,-2.5,0.0
0.0,2438,-2.5,0.0
0.0,2439,-2.5,0.0
0.0,2440,-2.5,0.0
0.0,2441,-2.5,0.0
0.0,2442,-2.5,0.0
0.0,2443,-2.5,0.0
0.0,2444,-2.5,0.0
0.0,2445,-2.5,0.0
0.0,2446,-2.5,0.0
0.0,2447,-2.5,0.0
0.0,2448,-2.5,0.0
0.0,2449,-2.5,0.0
0.0,2450,-2.5,0.0
0.0,2451,-2.5,0.0
0.0,2452,-2.5,0.0
0.0,2453,-2.5,0.0
0.0,2454,-2.5,0.0
0.0,2455,-2.5,0.0
